cid,text,amp_prob
7029678114372469531,"juskoo! Kung nasa Cuenca lang ako ngayon. Isa ako sa mga nakikipagbaLyahan Jan, makakamay Lang. 🤣",
7029670686818583322,sana magkaisa tau bbm solid,
7029670619042628379,dapat lang mga idol yung mga magagaling s commuputer para dina tayo madaya ng mga taeng dilawan nayan,
7029670613157921563,go bbm tayo....✌✌,
7029686452905018139,"l:To be honest, BongBong Marcos's campaign is doubled than 2016.",
7029670503224820507,Yung kilabot s katwan q d maalis dahil s dami NG supporters n BBM 🥰🥰🥰 to be the glory🥰😂😂 our future president 2022🥰🥰🥰,
7029677588751123201,Naalala ko Kay PRRD dati.ganitong ganito din. Derecho Malacañang kana po mahal naming #BBM pls. ❤️❤️❤️❤️❤️❤️,
7029670407150322433,yass samin sa sunday na🥰,
7029670429027582746,"Yan b ung mga trolls na cnasabi...
bbm🥰",
7029686611420332827,everytime na nakikita ko kung gaano kamahal ng tao si BBM naiiyak ako ..Kase deserve siyang mahalin bilang pinuno.,
7029686708593591042,wooohhh nakaka iyak Naman Yan grabe support🥰🥰🥰🥰,
7029670334110761754,💓💓💓💓💓💓,
7029677155479110426,"Tangena nakaka kilabot, pansin ko lang ah, bakit kay BBm namunula ang paligid sa dami ng tao, pag si leni, pink ang kalsada sa confeti at ribbon,",
7029687076765565723,Bbm solid cebu city,
7029687429624513307,"hay naku dilawans asan na po itatapat nyo, daming trollssss 😂😂😂😂😂😂😂😂bbm",
7029675072575308571,socal distance,
7029687562075898651,RD DIMUCUHA Niyo umiiyak na hahahaha,
7029675223905600283,sunod cavite naman 🥰❤️,
7029655139573056282,BBM ✌️🇵🇭♥️,
7029670141392012058,you can be the greatest you can be the best🥰🥰🥰,
7029688088301749018,MABUHAY MGA BATANGUEÑO! ✌️❤️,
7029675374875722522,protect our prisedent,
7029688131339666203,Bali Sino dito tinawanan si Alexa dahil na predict nya na si BBM Ang next president? hmmf 🤔,
7029676661146977051,Yes! Victory!!!✌️🇵🇭📌,
7029676595078316827,Ako na naatat sa pag labas ni BBM😭,
7029675626538009370,My snappiest salute to the MIU for protecting Mr. BBM.,
7029675628643615514,solid BBM for president ✌️✌️✌️✌️✌️❤️✌️❤️,
7029688406976594715,kinilabutan Po ako.alam na Po matin na Tayo na Ang mananalo.bbm DU30 Solid,
7029676492494045978,"buti nga kitang kita ng malapitan ng bbm supporters, pag si leni pa yan dagdag blocking pa mga media cameramans😂",
7029653726772658970,naiwan pa jan ung nasa kapitolyo hahahaha sorry mukang majority ng maliligalig ay BBM,
7029688516695474970,nkkataba Ng puso yan ba Ang mga bayaran,
7029688828638675738,pag eto naduga pa talaga ewan ko nalang,
7029676213275378459,dika sigurado,
7029675684733928194,sure win 🇵🇭✌️,
7029688892903244571,pangarap ko din mahawakan o mayakap si BBM 🥺🥺 ako lang yata Ilocana na di pa sya nakkita even mam Emilda. 😔,
7029651989424341786,❤❤❤❤💯,
7029689100529730330,bka nman pwd ibalita ito mga media 😁,
7029681320620327706,BBM!!,
7029674078043357978,nice one ✌️👊 landslide taga yan kay bato😁,
7029664476311896859,salamat po s pagiging disiplinado nio hindi kau nagtutulakan po...Godbless po LiPA,
7029675864115954459,yes BBM2022PRESIDENT🇵🇭✌️✌️✌️,
7029689197175014145,gooo bbm pakita natin kung ganu kalakas,
7029684057030198042,god bless po BBM ingat po kayo✌️👊💪🙏🙏🙏🇵🇭🇵🇭🇵🇭,
7029667382654436122,grabi dinagsa c bbm,
7029675739209909019,✌️👊,
7029689162534142747,bandera ng Pilipinas ang hawak hawak nila🥰🥰🥰🥰 kesa ribbon na nkalagay saulo n para bang tinalian TAYo 😏😏,
7029669616868246298,😳😳😳😳GRABEEE,
7029689025942864667,Pagnanalo si BBM matutupad pangarap ko lalakas ang sandatahang lakas ng pilipinas,
7029688957005382426,Ghost bumps talaga me feel na feel ko yung landslide dahil we love you #bbm ❤️❤️❤️✌️✌️✌️❤️❤️solid kami,
7029676061399188250,Sana po makarating din dito sa CALACA BATANGAS 🇵🇭👊🐅 BBM SUPPORTERS FROM CALACA BATANGAS ✌️🇵🇭,
7029688934414959386,❤️❤️❤️🎉🎉🎉🥂🥂🥂,
7029676072627684123,kababayan #bbm ilocos Norte🥰🥰,
7029669915447706394,jn ako dati sa Lemery lapit LNG sa Taal hehe BBM LNG makas,
7029676146002527002,solid BBM❤️,
7029675713653981978,❤️❤️❤️❤️🔥🔥🔥,
7029688764750431003,saludo po sa mga Pulis!!!hirap n sila hndi pa eleksyon yan🥰🥰🥰🥰,
7029676221957522202,bbm,
7029668615587316506,nakakataba ng puso BBM DUTERTE solid 🇵🇭✌️✌️✌️✌️,
7029676262625395483,sa bulacan po kaya kelan🥰,
7029675658096296706,".pag yan.. Dinaya pa sa voting counting ..
.ilabas yang mga ibedenxa sa Tiktok nang mkita ang sobrang daming voters ni BBM",
7029676280077812507,Lalo na cguro pagkasama nya ang agila nami.#SARAH DUTERTE,
7029675707957789467,prng fiesta jn ah🥰,
7029676302278050587,pag yan nadaya pa papatay nako haha charrrrr,
7029684137061581594,walang covid uyy😂 BBM SOLID💅,
7029688683121001217,"para sa muling pag unlad Ng bansang maharlika...
#bbm🇵🇭🇵🇭🇵🇭✌️✌️✌️",
7029667147027219226,Masyado nyong ginalingan mga taga Batangas. For sure susunod na mga ibang provinces. Wow na wow sa ting lahat.,
7029667452829369114,Batangueno proud solid here✌️✌️,
7029688687583773466,lakas natin!,
7029666985923953435,"naawa nga Ako eh Wala man lng supporters 😂😂😂
solid bbm",
7029675682318140187,@goldsilverswan sakon maka ogyat se seguridad BBM utne kina ad adun di tagu,
7029676530859475739,nawala na Ang covid,
7029675654820528922,PANALO NA TAYO...BBM LANG MALAKAS❤️❤️❤️,
7029669982829495067,solid 🥰🥰🥰🥰,
7029688488337359618,kami taga Mindanao silent Lang. kami???,
7029667495187317531,thanks God sana hangang sa dulo kapit lang... BBM for President,
7029684158931075866,rock en roll,
7029676768475431706,wow✌️✌️,
7029683877577392923,pag natalo madaya,
7029676833205420826,Nakakaproud maging Batagueño! May paninindigan para sa bayan 🥰🥰🥰!,
7029670100433371931,Okay,
7029683858543461147,the tiger will rise,
7029688054361588506,"#BBM2022
✌❤",
7029683803815822106,goosebumps😳🥺🥰,
7029670134608888603,go for BBM🥰🥰,
7029687967019402010,exicited ako sa nov14 CAravan CDO. solid BBM kami mindanao,
7029683799797678875,#BBM2022,
7029677083748336410,BBM na tayo para balik dati pilipinas,
7029675039452955419,Sana Sa Nueva Ecija din 🥰 ingat palagi #bbmismypresident ❤️,
7029675024143991578,✌❤🇵🇭,
7029687815541801755,solid bbm na,
7029654986041197338,bbm💪👍💪💪💪💪💪💪💪,
7029677276820226842,lakas mo talaga BBM ✌️💪,
7029666786040152858,oo.. kawawa tlga c BBM nhirpan na sya umakyat wla kc madaanan knina sa sbrang dmi pla ng tao sa loob.. mdmi dij kc sa labas pero nkakagulat sa loob,
7029677285272355611,kaya ang kalaban are trying to move heaven and earth para ipa disqualify si BBM. Mga bulag pa rin kelan kaya matauhan ang mga looser na yan,
7029687763683246875,Sure win na po #BBM ❤️,
7029687650424455962,malapit na nila halikan yung mga sundalo hahahhahaa solid bbm,
7029683785981936411,parang duterte dati.. ung kampnya.. bbm n this,
7029677395091424026,"@Ejane Mallari：Pls Pin this：FERDINAND ROMUALDEZ MARCOS JR, po ang real name ni BBM meron kasing 2 pang Marcos na nag file. Pls PASS 🦅🐯",
7029687556799300353,nasa taal Batangas kanina si bbm,
7029677511445349146,parang rockstar ah 😅,
7029655819935367963,sana wala ng daya,
7029677525119206170,please protect him,
7029684192393347866,"Grabe nakakaGoosebumps, NAGISING NA ANG MGA PINOY DYAN SILA MATAKOT SINIMULAN NI TATAY DIGONG NA GINISING ANG PINOY, MARCOS RETURNS! 🐅🦅",
7029687391179178778,✌️✌️✌️✌️✌️✌️,
7029683780331864858,Grabe talaga Love ng tao si BBM ✌️✌️✌️BBM2022 sure na ya! 💪🏻💪🏻💪🏻,
7029674930812076827,protect dis man at all cost....🥰🥰🥰,
7029677683986875162,Jan kana lang sa sasakyan pleaseeeeeee protect our next president 🙏🙏,
7029687308167349019,sana sa dasma naman pumunta si bbm idol,
7029674899237421851,bbm khit ano yari,
7029677736210055963,🇵🇭✌️,
7029660020358791963,Daming trolls,
7029677746779947778,My president 🥰,
7029666675947930395,"nakkaawa nmn si bbm jr. wlang katao tao nakakahiya nmn dyn sa mga nagsabi na bayaran daw ang mga supporters 😂😁
Go,BBM JR. WE LOVE U SIR SOLID ❤🇵🇭✌",
7029672502830400283,Jusme nakakatayo balahibo na nakakaiyak🥺,
7029670272651576090,Bbm for Pres.2022 ✌🇵🇭,
7029683715349824283,ang tanong hahahaha magagawa ba ni Leni lugaw yang ganyang kadaming sumusuporta😏😏#letlenileave,
7029687210408575771,wag lang Sana madaya Ang eleksyon #BBM for president,
7029660086385804034,"#BRINGBACKMARCOS
IN MALACANANG",
7029678076296594203,sbi ni mama leni...luma na daw ito😂..may mema lang tlaga itong inay leni oh,
7029674723886138114,solid BBM,
7029687143073448730,binalita ng mga biased Media si lenyyyyy lugawwwww lng🥺🥺🥺,
7029666488034755354,"""Naku mga TROLLS lahat yan wag kayo maniwala"" - PINKLAWAN until now in denial. Leni & Kiko had their chance but they burned it to ground!",
7029667794879234817,"hinde nyo n kyang dayain yn kita namn na kc kung cnu panalo,,labas rn kyu ng gnyan kraming supporters🥰",
7029684221682303770,kakainggitttttt diko nakitaaaa 😪,
7029683710778196763,"grabeee goosebumps bbm para sa 2022
protect him at all cost🇵🇭🇵🇭🇵🇭🇵🇭",
7029683704411079450,Kaka proud BBM 🇮🇹🇵🇭,
7029678509983286042,BONGgakaDAY! ✌🇵🇭❤💚,
7029674689878885147,"at take note no need ng maghire ng artista yan, mga anak palang nya solve na eh ❤️🥰",
7029684284885861146,"kitakita na result pag dinaya yan , iwan ko lang
#bbm2022
#letlenileave",
7029661544413840130,"FERDINAND ROMUALDEZ MARCOS JR, po ang real name ni BBM meron kasing 2 pang Marcos na nag file. Pls PASS 🦅🐯 #BringBackMarcos",
7029687003071972122,"SOLID BBM GRABE 🇵🇭👍👊 ramdam ko ang pagmamahal, napakasarap maging pinoy 🥰",
7029683659976508187,Mali talaga ung libro ko nung elementary😁😁😁,
7029664781443547930,Sana mag ingat siya.. baka may nakahalo na gosto siyang saktan..mahirap na,
7029674586103218970,covid free a,
7029686974114562842,pwede election na bukas? #BBM♥️,
7029686929310827290,katuld si President Duterte minahal ng tao ..ganun din si President Ferdinand Marcos Senior,
7029674562938241819,Solid BBM FOR PRESIDENT 2022 🙏 MARCOS LANG MALAKAS ✌️✌️🇵🇭💯,
7029683613541597979,grabeh.. kawawa po tlaga.. halos di na makbaba sa dami ng tao❤️❤️❤️,
7029679100097020699,God bless you sir 🥰🥰🥰,
7029666233084019483,Grabeee goosebumps✌✌✌,
7029674487495328539,go bbm,
7029679822704640794,"Ito pa mas kpanipaniwala na thousands ang dumalo, ky mama nio pink sabi 8thou dw hng sa Cebu 😂😂😂😂 Basta math talaga, nakuh Leni😂😂😂",
7029666233976914715,yung gusto ni bbm lahat cla makamayan kaya lang di nya kakayanin 🥰🥰 sobrang love ka nmen bbm .🥰,
7029680140531647259,wala na ako masabi..basta BBM SUPPORTERS WE LOVE OUR BBM2022,
7029686912974095131,Knina umga maghapon bkt wla pa update c #BBM ganito na pla busy sa caravan wla man lng binalita knna sa GMA7 at TVPATROL cya lng inaabangan ko at sara,
7029674471237665563,solid bbm✌🏻👊🏻🇵🇭💯😘,
7029686888634286874,"sana sa campaign ni Leni may pulis na mag cocontrol sa crowd.. Kaso di na kailangan, tanod lang ok na kasi konti lang.. 😂😂😂😂 BBM Lang Malakas...",
7029674433388823322,BBM solid,
7029681081490457371,"DITO SAMIN CDO PINAYAGAN KAMI MAG CARAVAN PERU 30 VEHICLES LANG DAW PWEDE HAHAHAHA
PIN MO TO PARA MABASA NG IBA",
7029683582902108954,pag c BBM dinaya nyo lahat ng nakikita nyonh nkapula sa CARAVAN at kaming mga tahimik sa loob ng bahay..makikita nyo sa EDSA!!!tapusin na lokohan!!,
7029675788299469594,❤❤❤❤❤🥺,
7029683506016404225,Ngayon nila sabihin edit yan or puro trolls lang ang supporters ni BBM,
7029670371976872731,Un o may crowd control kasi madami tao...tignan ung sa kabila oh...madami din daw heheheheh,
7029686648053580571,Goose bumps 🥺😳✌🏻,
7029674306217640731,"PADAAnun NYU Muna Guys. Hindi Ma Buksan ANG PINTO NG VAN.
SOBRANG DAmi Nyu🥰",
7029670368382272258,❤️✌️,
7029686566360941339,nakakaiyak nakaka kilabot wala akong masabi. yayaman nadin ulit tau 😭,
7029683509497447194,SOLID BBM SA BATANGAS 🥰 YEY!,
7029686445988905755,🥰🥰❤️❤️❤️,
7029674285917012763,sir bbm sana dto rin po subic 🥺,
7029670715750826778,need ng pgbabago. sa dilawan at pink wala ngbago lalo ngpalubog. kaya lez go bbm2022,
7029670733001900827,"ndi mag aaway ang bbm at dds
Alam na ng davao anu mangyayari kaya wagna ma stress😅😅😅😅",
7029666162816615194,alam n this solid BBM🥰🥰🥰,
7029662736024584986,"𝙁𝙀𝙍𝘿𝙄𝙉𝘼𝙉𝘿
𝙍𝙊𝙈𝘼𝙐𝙇𝘿𝙀𝙕
𝙈𝘼𝙍𝘾𝙊𝙎 𝙅𝙍.
𝘽𝘽𝙈 𝙛𝙤𝙧 𝙋𝙧𝙚𝙨𝙞𝙙𝙚𝙣𝙩
𝙎𝙊𝙇𝙄𝘿🇵🇭✌🇵🇭",
7029686334038672155,✌✌✌✌✌✌✌🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭bongbonglangmalakas,
7029672423016923906,solid din kami deto sa cebu para sa 2022 presedent bbm,
7029686306552840986,Take Care Palagi BBM❤️✌️marami kaming umaasa sayo✌️❤️,
7029686293655323418,lakas ng BBM,
7029673955737436955,ako lang ba Ang kinikilabutan dito hang na nonood.,
7029681689966461723,"Ngayon mag tanong mga maka leni jan bakit ganyan nila kamahal si BBM.
Well isa lang nmn si BBM s mga tumulong noong pagputok ng taal volcano",
7029686267047068442,"iparanas naten ky lugaw girl yumg landslide
BBM FOR 2022",
7029681747764298522,bbm,
7029686194510398235,Proud BBM Supporter!!! ✌✌✌ kailangan pa ng baricade para hindi xa makuyog! tuloy-tuloy lang po tau sa suporta!!!,
7029686183705723675,"pero natatakot ako for BBM, 🥺 we know how his rival work. Dirty method 🥺",
7029686173442753306,nakakaproud nman ngaun plang na iimagine q n ikaka unlad ng bansa ntin,
7029683484973171482,👍💯BBM 2022,
7029663067378271002,maminkmink,
7029663121090659099,@Angeli 8💛,
7029670736625910530,iyak na abs cbn hahahah😂😂 forever shut down na hahah,
7029686070829220635,nakakaiyak ang mga suporta ng tao kay BBM saludo rin ako sa ating mga kapulisan diyan hirap din ng trabaho talaga nila diyan..❤️❤️✌️✌️,
7029663314430984987,"#BBMfor2022 🐯
#SDCfor2022 🦅",
7029685953308787483,Can't wait BBM🥰🥰🥰🥰 kakakilig😁😁,
7029681910356411162,quezon province when,
7029685941162263323,alam na dis tapos na botohan pinklawan ano hndi pa susuko,
7029681928533984026,Sa NoV 21 pa kami mga taga cavite 🥰,
7029685897507685147,Sana Mahal na BBM mag ingat kau parati,
7029681933823034138,Nakakatouch nman po,
7029670892708250394,https://t.tiktok.com/i18n/share/video/7029634324169297179/?region=PH&mid=7022084073711520539&u_code=dldhbdl49h6fm5&preview_pb=0&language=en&_d=dh8l0fl,
7029685867128472347,Ngayon lang tayo magkakaisa sa pagpili sa mamumuno sa ating bayan!💯 #BBM2022,
7029681981395387163,batyung caption mo walang supporters?,
7029681984960283419,awit yong malalapit lang binibgyan ng pera d kame nabigyan,
7029685827441525530,✌️✌️✌️,
7029668219594752795,Lalo na cguro pag nandiyan si Inday sara,
7029685797683266330,"Pls Pin this：FERDINAND ROMUALDEZ MARCOS JR, po ang real name ni BBM meron kasing 2 pang Marcos na nag file. Pls PASS 🦅🐯",
7029682128845947675,wow grabe.. dinumog tlaga sila ng tao sa dami hehe.. ingat lang po sana palagi 😳,
7029684367052587802,Go Our future President 🥰🥰,
7029670886756549377,I wanna atleast touch BBM hand for even a second🤧❤️🤧,
7029670966494708507,Grabe ang supporta.. Lord plz gabayan nyo ang aming magiging presidenti next yr. 🥰🥰,
7029668765672080130,"unifying leadership ✌️🇵🇭
#BBM✌️🇵🇭",
7029685628665266971,grabe solid 💪✌👊,
7029673673498526491,lalo na sa araw Ng campanya,
7029665474573239066,pg najan aq..cgrdo nkyakap aq sa pulis😂😂😂😂,
7029685601024770842,magkaisa po tayong lahat wag nating hayaang e disqualified nila ung president natin.,
7029685588643693339,BBM✌️👊❤️❤️❤️,
7029663633752015643,fake news na naman yan para za knla😂😂😂,
7029685472301974298,"@√°JM°√:@√°JM°√:@√°JM°√:@
✌ 🐯 👊 🦅
@✎𝔓𝔞𝔯𝔭𝔞𝔯☜🇵🇭:📢
🌏🇧 🇧 🇲 🇫 🇴 🇷 🄿🅁🄴🅂🄸🄳🄴🄽🅃💖🇵🇭
🅱 - 🆁🅸🅽🅶
🅱- 🅰🅲🅺
🅼 - 🅰🆁🅲🅾🆂",
7029665389160694554,#BBMFORPRESIDENT2022 🥰🥰,
7029663811775005466,✌🏻❤️,
7029668756389380890,nakakaiyak 😭😭BBM LANG SAKALAM✌🏻✌🏻✌🏻sana election na,
7029673509148525338,Kelan po kaya sa Makati?,
7029682377639740186,iloveyou Sandro,
7029685445554406171,solid bbm ✌❤🎉,
7029685426408096538,nanahimik na mga troll at mga pinklawan . naghahanda sila par sa 15 hahha,
7029685377682244379,✌✌✌✌✌✌✌✌✌❤❤❤❤,
7029685339900379931,lahit luzon bbm talaga sure win na yan d sa malamang,
7029682465337967387,@Bongbong Marcos sir sana magawi din kayo dito sa isabela 🥰🥰🥰,
7029685310238393114,wow🥰🥰🥰,
7029683444255539995,si kuyang naka blue stripe sumingit ky mamang pulis kahit hindi nya na makamayan si sir bbm oks lang yan ang solid bbm✌️❤️,
7029665302699393819,nakakaiyak dama mo talaga ang galak ng mga supporters bukal sa mga loob nila ang abangan si BBM d gaya ng kay Leni mukhang niyaya lang,
7029685280533955355,SHET GRABE,
