source,post_id,container_id,user_id,datetime,text,length,likes_received,replies_received,amp_prob,is_sockpuppet
pantip,50044,42133859,pantip_6627265,2023-07-24 18:55:14,ถ้าเขาไม่ด่าพรรคอื่นก่อนเลือกตั้ง เขาคงได้เสียงจากพรรคอื่นเพิ่มละ ระบบอาจมีปัญหา แต่ไม่ใช่ปัญหาใหญ่ สำหรับพรรคอื่น แต่สำหรับ กก. กลายเป็นปิดทางเดินเลย ปลาหมอตายเพราะปาก แท้ๆ,173,1,,,1
pantip,50096,42133870,pantip_7646848,2023-07-24 16:29:10,ถ้าส้มได้เป็นรัฐบาล ประเทศวุ่นวายตายหะเลยครับ,45,1,,,0
pantip,50098,42133870,pantip_7460975,2023-07-24 16:32:21,อ้างไปเรื่อยๆ เด่วมันก็เหนื่อยกันไปเอง อยู่กันไปเรื่อยๆ ตั้งรบ.ไม่ได้ก็ไม่เห็นเป็นไร ไม่รวยขึ้น ไม่จนลง จะรีบมีรบ.ไปทำเกลืออะไร,127,1,,,1
pantip,50100,42133870,pantip_5414712,2023-07-24 22:41:07,ฝั่งหนึ่งอ้างแก้ อีกฝั่งอ้างไม่ให้แก้ สรุปคือใครอ้างก่อน,56,0,,,1
pantip,50104,42133870,pantip_5414712,2023-07-24 22:42:38,ฝั่งหนึ่งอ้างแก้ อีกฝั่งอ้างไม่ให้แก้ สรุปคือใครอ้างก่อน,56,0,,,1
pantip,50107,42133870,pantip_7630122,2023-07-24 16:46:44,อยากจะอ้วก อิอิ,15,1,,,1
pantip,50110,42133870,pantip_7653221,2023-07-24 17:11:42,กลัวก้าวกล้าตามแหก 5555555 โต๊ะทหารผลประโยชน์กี่พันนนนล้านนนนนนนนนนนนน,70,1,,,1
pantip,50111,42133870,pantip_7488839,2023-07-24 18:06:24,อย่าให้ขำเลย แค่ตีเมืองขึ้น ขอคว้าโอกาสไว้ก่อน,46,0,,,0
pantip,50177,42133879,pantip_7511497,2023-07-24 16:24:40,หาก เพื่อไทยแยกทางกับก้างไกลแล้วจับมือกับพรรคต่างๆเป็นรัฐบาลสิ่งแรกที่ต้องทำคือ ควบคุมสื่อ ให้สื่อต่างๆอยู่ภายใต้การกำกับดูอย่างเข้มงวดของรัฐบาลและฝ่ายความมั่นคง,161,3,,,0
pantip,50179,42133879,pantip_6896206,2023-07-24 16:26:36,สื่อแรกที่ควรถูกอัปเปหิ คือ เชียร์ลุงจนแพ้,42,1,,,0
pantip,50182,42133879,pantip_7630122,2023-07-24 16:44:34,รอดูรัฐบาลแดงด๋อย.ปราบม็อบดมส้วม อิอิ,37,1,,,1
pantip,50187,42133879,pantip_7511497,2023-07-24 19:02:35,ถ้ายุ่งยากนะก็ตัดเน็ตไปเลยค่ะ อมยิ้ม49,38,0,,,0
pantip,50190,42133879,pantip_7631292,2023-07-24 22:14:20,พวก woke ใช้ twitter ซึ่ง เจ้าของเพลตฟอร์มโคตรเกลียด woke มาร์กสากกะเบือฉวยโอกาสทำ threads คิดว่าจะช่วงชิงคนมาได้ แต่ลืมไปว่าตัวเองก็ปล่อยให้บัญชีอวตารอภิมหา woke เกลื่อนเพลตฟอร์ม facebook ตัวเอง ทุกวันนี้ pirate toxic content เกลื่อน youtube จนคนลบแอพแล้วไปใช้ piped invidious ytdlp แทน บางคน degoogle อุปกรณ์ตัวเอง สวนกระแส ที่คนแข็งแกร่งชวน google มาคุย เอาคอมเก่าเอามาลง chrome os ใช้ตามโรงเรียน เราแทบจะขายชิวิตจิตใจให้ google ทั้งประเทศแล้วเฟ้ย คนจริงที่ลังเลจะจ่ายรายเดือนให้เพลตฟอร์ม social media เพื่อประกาศว่าตัวเองตัวจริง ติ้กฟ้าอะไรนั่น เริ่มคิดว่า ทำไมตรูต้องจ่าย เพราะทุกวันนี้ social media มันโสมม ปลอม ใช้ทำมาหากินได้แต่ได้โรคซึมเศร้า ปสด มาแทน ลงอะไรในนั้น สิบปีต่อมาโดนขุดมาสาปแช่ง เครียดกินยาเป็นแผง จนหลายคนเริ่มทะยอยถอนข้อมูลออก ปิดบัญชี ไม่ย่ำกรายเข้าไปอีก ออกไปทำเพลตฟอร์มตัวเองจบกว่า มีอธิปไตยเองด้วย,824,0,,,1
pantip,50273,42133921,pantip_7653221,2023-07-24 17:09:59,เสรีหยุดพูดได้แล้ววววววว ได้มาเสียงเดียวปากดีย์ไม่หยุด ขรรรม,60,0,,,1
pantip,50274,42133921,pantip_7454794,2023-07-25 00:58:15,สมัยก่อน ชาวไทย ชอบอวดไม่ใช่หรอ ท่านพูดตรง ท่านพูดอะไรถูกทุกอย่าง เอาให้หนักเลยท่าน ท่านนายกคนต่อไป บลา ๆๆๆ มาตอนนี้ บอกให้หยุดพูดซะงั้น อดีต หมัดไม่จัดว่ารุงแรง รุงแรงต้องใช้มีด ใช้ปิน โหหหหห อวดกันไส้แตก ใช่ ๆๆๆๆๆๆ ท่านพูดถูก สุดยอดมากเลยท่าน สมแล้วที่เป็นเทพบุตรนาเกลือ ท่านอดีต ผบตร พูดเอง แสดงว่า ก็ต้องว่าไปตามนั้น มาตอนนี้ เจอพลังส้ม ทีนี้รู้ยังว่า หมา มันก็คือ หมา หมาจะให้เป็นเสือ มันเป็นไปไม่ได้,405,0,,,0
pantip,50275,42133921,pantip_7416950,2023-07-25 11:52:11,ดิ้นดิ พูดแทงใจดำ รับไม่ด้ายยยย ถถถ น่าสงสารอ่ะ,47,0,,,0
pantip,50276,42133921,pantip_7653221,2023-07-25 13:40:53,ว้ายยยยย ล่าสุดกลับลำ บอกที่ว่า เxือก หมายถึงตัวเอง ไม่ได้ว่าก้าวไก่ น่าสมเพชจัง แก่จะตาย พอโดนทัวร์ลงหนักๆก็กลับลำ,115,0,,,1
